id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,fl_optante_simples,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,fl_simples_irregular,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_filiais
ca7d4d28883a04fa6ffda83f022de343847cb45bc9879f4998d0b5a93ff01435,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,7.0,12.0,False,PI,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,False,340.39,CENTRO NORTE PIAUIENSE,VALENCA DO PIAUI,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",30291408.0,30291408.0,0
c77e461fe0d32760146bb2f0df02f0e9859e4f06c7d81371cb370c9c724b1149,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.835616438356155,> 20,False,False,False,False,False,2005-08-27,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,True,True,False,16.0,69.0,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,1278.57,CENTRAL POTIGUAR,SERIDO OCIDENTAL,True,,,,,,,,"DE R$ 300.000.000,01 A R$ 500.000.000,00","DE R$ 300.000.000,01 A R$ 500.000.000,00",346136000.0,346136000.0,1
28bc1d74d06eb184ee5a3ee242bae4492ad9df618c9c0fbcf442f22ad9ca6bae,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,12.556164383561645,10 a 15,False,False,False,False,False,2006-04-11,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,False,0.0,4.0,False,AM,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,,CENTRO AMAZONENSE,MANAUS,True,1.0,1.0,0.0,47.0,47.0,47.0,1.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",10138349.0,10138349.0,1
5b5478d513e0d23f1bf2e848186d8d782bfc69cd114e9522ac4c0d22f44f1982,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,RO,OUTROS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,11.676712328767126,10 a 15,False,False,False,False,False,2007-02-26,False,True,False,NAO,OBRAS DE INFRA ESTRUTURA,CONSTRUCAO,False,True,True,False,34.0,20.0,False,RO,VERDE,ACIMA DE 1 ANO,24.0,ALTA,False,1404.94,,,True,1.0,1.0,0.0,42.0,42.0,42.0,1.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",36009684.0,36219684.0,1
bf4c97a48095d979d34bd3c993e5cf11c298a5b6f2f1ccbf00537ab6d7e2ab80,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2004-04-09,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,7.0,10.0,False,RN,AZUL,ACIMA DE 1 ANO,48.0,ALTA,False,724.79,CENTRAL POTIGUAR,SERIDO ORIENTAL,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",62746490.0,62746490.0,0
3ae65cbb8af2744253d61a4764e2e482e4341a84bab84d67c1f614ca0f6dd9b8,True,SOCIEDADE ANONIMA FECHADA,AM,ENTIDADES EMPRESARIAIS,PAPEL E CELULOSE,INDUSTRIA,38.630136986301366,> 20,False,True,False,False,False,2005-11-03,False,False,True,SIM,FABRICACAO DE CELULOSE PAPEL E PRODUTOS DE PAPEL,INDUSTRIAS DE TRANSFORMACAO,False,False,True,False,0.0,9.0,False,AM,VERDE,ACIMA DE 1 ANO,26.0,ALTA,False,683.83,CENTRO AMAZONENSE,MANAUS,False,9.0,9.0,0.0,40.285714285714285,50.0,35.0,7.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",93873064.0,113142760.0,3
8b07ff1d2f2c63bcaa0b6bdc2c44e117916d9f87396a0148a5bf8e513797d358,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,41.85205479452055,> 20,False,False,False,False,False,2005-09-30,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,28.0,101.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,1259.03,LESTE MARANHENSE,CAXIAS,True,,,,,,,,"DE R$ 500.000.000,01 A 1 BILHAO DE REAIS","DE R$ 500.000.000,01 A 1 BILHAO DE REAIS",672335300.0,673475300.0,3
2d70b53883b828f5abff6ac44a41b236bcd4554d65ff5816ce120efc7eeffefb,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO E REPARACAO DE VEICULOS,COMERCIO,16.832876712328765,15 a 20,False,False,False,False,False,2005-08-20,False,True,False,NAO,COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,False,0.0,6.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,,CENTRO AMAZONENSE,TEFE,True,3.0,2.0,1.0,51.0,62.0,40.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",15145704.0,24047668.0,1
61f63dac76901fbafec4d97317900dbc06252f7c36c958d1892b3dd3a0ace272,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,0.0,2.0,False,PI,VERMELHO,ACIMA DE 1 ANO,48.0,MEDIA,False,527.5,SUDOESTE PIAUIENSE,ALTO PARNAIBA PIAUIENSE,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",25397388.0,27257388.0,2
358863bb017fa3c1236fb97c07638bc331ccaa8c53fdb65c70e107f2eb1b05e1,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,COMERCIO E REPARACAO DE VEICULOS,COMERCIO,21.265753424657536,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,False,0.0,29.0,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,842.26,SUDOESTE PIAUIENSE,FLORIANO,True,2.0,2.0,0.0,63.5,81.0,46.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",20503368.0,43504050.0,5
c91d06273347df119e372452b7f56a96d1364b026f8b05227f88da293af05e83,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,27.358904109589037,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,2.0,10.0,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,1333.14,SUL MARANHENSE,PORTO FRANCO,True,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",148932750.0,150792750.0,2
283b311bc9e205d4d0f68a12cee8420053b4c8fb3fd0836f92b9aeb97bde82cc,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.865753424657534,> 20,False,False,False,False,False,2005-10-07,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,3.0,0.0,False,PI,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,871.98,SUDESTE PIAUIENSE,PICOS,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",20760948.0,20760948.0,0
b17a9262a904fbb2786a325f64e87a5123f995fb53859f1aa1d34c3ae1cc7c0b,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.41095890410959,> 20,False,False,False,False,False,2004-12-31,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,0.0,0.0,False,AM,LARANJA,ACIMA DE 1 ANO,23.0,ALTA,False,1473.79,CENTRO AMAZONENSE,COARI,True,,,,,,,,"DE R$ 300.000.000,01 A R$ 500.000.000,00","DE R$ 300.000.000,01 A R$ 500.000.000,00",490741400.0,490741400.0,0
b4d788a842627fbac3f48ac457b9ab35df671ec6e915f7ccf810315a5ac6cc0c,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,25.441095890410963,> 20,False,False,False,False,False,2001-08-05,False,False,True,SIM,SELECAO AGENCIAMENTO E LOCACAO DE MAO DE OBRA,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,False,0.0,9.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,3285.24,CENTRO AMAZONENSE,MANAUS,True,2.0,2.0,0.0,47.0,48.0,46.0,2.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",64240452.0,64240452.0,0
dd513801d5a759fd0bdf50e159ed7a279f19d40b4d304b0100122ec2e6891ae4,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,13.035616438356163,10 a 15,False,False,False,False,False,2005-10-18,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,False,0.0,7.0,False,AM,VERDE,ACIMA DE 1 ANO,24.0,ALTA,False,6527.18,CENTRO AMAZONENSE,MANAUS,False,2.0,2.0,0.0,52.0,52.0,52.0,1.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",37194550.0,47951092.0,6
d7ac6b08873a9536cbaae795f1f89bf047af08b1959d8f81c87c517c1c12a2bb,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-10-07,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,9.0,3.0,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,,SUDESTE PIAUIENSE,PICOS,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",30497472.0,30497472.0,0
f9657d3dca78c3d1a6f26f22379ef83aee9d4ecec1969970369c84bf90290747,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,SERVICOS DE EDUCACAO,SERVIÇO,36.6,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,EDUCACAO,EDUCACAO,False,False,False,False,0.0,0.0,False,PI,LARANJA,ACIMA DE 1 ANO,23.0,ALTA,False,3903.69,CENTRO NORTE PIAUIENSE,TERESINA,True,6.0,6.0,0.0,45.16666666666666,61.0,30.0,6.0,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",43943148.0,43943148.0,1
da68f34d7516504501eefff109ce7df831d5dc9f35952ae2cdb14a4fd3377890,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,SERVICOS DE EDUCACAO,SERVIÇO,39.249315068493146,> 20,False,False,False,False,True,2005-11-03,False,False,True,SIM,EDUCACAO,EDUCACAO,False,False,False,False,0.0,0.0,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,3654.23,CENTRO NORTE PIAUIENSE,TERESINA,True,2.0,2.0,0.0,52.0,66.0,38.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",15145704.0,15145704.0,1
6c48d56cf91b88e7e628dd81f5cc6676e20fad4e024b3b3fb661e1f1707b0452,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,ELETROELETRONICOS,INDUSTRIA,13.038356164383561,10 a 15,False,False,False,False,False,2005-10-17,False,False,True,SIM,FABRICACAO DE EQUIPAMENTOS DE INFORMATICA PRODUTOS ELETRONICOS E OPTICOS,INDUSTRIAS DE TRANSFORMACAO,False,False,True,False,0.0,3.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,2540.91,CENTRO AMAZONENSE,MANAUS,True,4.0,2.0,2.0,43.5,46.0,41.0,2.0,"DE R$ 500.000.000,01 A 1 BILHAO DE REAIS","DE R$ 500.000.000,01 A 1 BILHAO DE REAIS",542932300.0,546435400.0,2
9a4de3bf2a866e3bea9d0365efa8771380bf6b1aeb6865d0075e456ed2ca38bc,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,31.94794520547945,> 20,False,False,False,False,False,2005-11-03,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,False,0.0,0.0,False,MA,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,1333.14,SUL MARANHENSE,PORTO FRANCO,False,2.0,2.0,0.0,54.5,55.0,54.0,1.0,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",102104710.0,102314710.0,3
9ac2937551f010681744a3d93a31a5e888b49166f5fd7c174110150bffe12a5d,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,17.441095890410963,15 a 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,False,3.0,10.0,False,RN,VERDE,ACIMA DE 1 ANO,24.0,ALTA,False,1176.45,OESTE POTIGUAR,MOSSORO,True,2.0,2.0,0.0,41.0,48.0,34.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",19473048.0,23676754.0,2
c0a1583b015eb445ab12101ecc8183e37ef7a6627f4966ed5251a591df3ecfa6,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,SERVICOS ADMINISTRATIVOS,SERVIÇO,22.695890410958906,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,ATIVIDADES DE VIGILANCIA SEGURANCA E INVESTIGACAO,ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,False,False,True,False,0.0,15.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,4411.47,LESTE POTIGUAR,NATAL,True,2.0,2.0,0.0,37.0,39.0,35.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",17412408.0,17412408.0,0
d09a9b35bd556ecee5086dfb3208e7325af5882626c24b0f96c4929f4b1b712b,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,6.0,3.0,False,PI,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,False,,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",48631104.0,48631104.0,0
6fdcf170ee2825a67dea7849ab551f64f4c1d931693a4353edc78aca67aa3bd8,True,FUNDO PUBLICO,AM,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,13.835616438356164,10 a 15,False,False,False,False,False,2004-12-30,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,False,0.0,0.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,926.09,CENTRO AMAZONENSE,MANAUS,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",15506316.0,15506316.0,0
178c478a663cb6d64460d3bb0a2c2e8af500ad6ddf736728acc60e8293c83fcc,True,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,PI,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,25.684931506849317,> 20,False,False,False,False,False,1993-02-26,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,False,0.0,0.0,False,PI,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,False,,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",24470100.0,24470100.0,0
4e87f01360ff63f3723ec5b6a188cdd9cd5205f3574551e0f0f99156635b4c74,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-10-22,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,7.0,11.0,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,801.27,CENTRO NORTE PIAUIENSE,VALENCA DO PIAUI,True,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",118589830.0,118589830.0,0
5b169e5db817544407b0ef52c69811bdb6690dbc3def0893e393d2a9c55d7ed7,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,PRODUTOS DE AGROPECUARIA,AGROPECUARIA,15.216438356164383,15 a 20,False,False,False,False,False,2003-08-14,False,True,True,NAO,AGRICULTURA PECUARIA E SERVICOS RELACIONADOS,AGRICULTURA PECUARIA PRODUCAO FLORESTAL PESCA E AQUICULTURA,False,False,True,False,2.0,5.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,,OESTE POTIGUAR,VALE DO ACU,True,2.0,2.0,0.0,50.0,55.0,45.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",14836608.0,15766608.0,1
6f438ef42275fdd62f692661040398e9f2b2d8ede0981731864469c18ad701e0,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.832876712328776,> 20,False,False,False,False,False,2003-01-18,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,8.0,12.0,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,775.4,CENTRAL POTIGUAR,SERIDO OCIDENTAL,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",35803620.0,35803620.0,1
7ed3b62d6807509506c44634bf1e9d7dddb2d421c567ec6f84d410b57c3f7c60,True,AUTARQUIA MUNICIPAL,AM,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,24.61917808219178,> 20,False,False,False,False,False,1998-07-28,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,0.0,1.0,False,AM,AZUL,ACIMA DE 1 ANO,26.0,ALTA,False,555.39,CENTRO AMAZONENSE,ITACOATIARA,True,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",16897248.0,16897248.0,0
59e298bf4c712a0aba041bc3c13d6ffcd9c52f2281ebd464e84ef77cd29c8b6b,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,BENS DE CONSUMO,INDUSTRIA,24.213698630136985,> 20,False,False,False,False,False,2005-07-22,False,False,True,SIM,FABRICACAO DE PRODUTOS ALIMENTICIOS,INDUSTRIAS DE TRANSFORMACAO,False,True,True,False,2.0,11.0,False,AM,VERDE,ACIMA DE 1 ANO,26.0,ALTA,False,903.41,CENTRO AMAZONENSE,MANAUS,False,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",10045620.0,10045620.0,1
78580cafdd69d7a368c4232bd1b76dd35504cbb7a391a493cbddff6adab86f8c,True,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,INDUSTRIA DIGITAL,SERVIÇO,25.463013698630142,> 20,False,False,False,False,False,2005-09-24,False,False,False,SIM,ATIVIDADES DOS SERVICOS DE TECNOLOGIA DA INFORMACAO,INFORMACAO E COMUNICACAO,False,False,True,False,0.0,4.0,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,2000.48,CENTRO NORTE PIAUIENSE,TERESINA,True,2.0,2.0,0.0,49.0,49.0,49.0,1.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",11127456.0,11127456.0,0
d6bb4570d179e2af05cff20f9ccd13578b5187c95314c7bcd0ead0ff093c3e12,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,27.4027397260274,> 20,False,False,False,False,False,2006-03-07,False,True,True,NAO,CONSTRUCAO DE EDIFICIOS,CONSTRUCAO,False,False,True,False,2.0,0.0,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,936.78,,,True,2.0,2.0,0.0,41.5,57.0,26.0,2.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",12312324.0,12312324.0,0
179e8f4437b2428c828f7a1997dce827a7e0684855265e81ebf5b8ae85989479,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.813698630136976,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,6.0,3.0,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,,AGRESTE POTIGUAR,BORBOREMA POTIGUAR,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",34670268.0,34880268.0,2
2c850abeeb9fdcd842bffdaff540f32de4d7349e97ab6a3d2da3d866008e5b65,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.18082191780822,> 20,False,False,False,False,False,2005-10-22,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,False,0.0,2.0,False,AM,AZUL,ACIMA DE 1 ANO,23.0,ALTA,False,1039.45,NORTE AMAZONENSE,RIO NEGRO,True,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",70164790.0,72024790.0,2
46f231074f151ea3abb0c75761937cc2ed0ac360a8b39998894fedce6077af14,True,SOCIEDADE ANONIMA FECHADA,AM,ENTIDADES EMPRESARIAIS,SIDERURGICA-METALURGIA,INDUSTRIA,28.841095890410962,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,METALURGIA,INDUSTRIAS DE TRANSFORMACAO,False,False,True,False,10.0,11.0,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,False,1980.34,CENTRO AMAZONENSE,MANAUS,False,2.0,2.0,0.0,51.0,51.0,51.0,1.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",23908576.0,23908576.0,4
